cpu_thermal,sbs-1-000b,sbs-1-000b/current_now,CROS_USB_PD_CHARGER0/voltage_now,sbs-1-000b/voltage_now,sbs-1-000b/capacity,cpu0/scaling_cur_freq,cpu1/scaling_cur_freq,cpu2/scaling_cur_freq,cpu3/scaling_cur_freq,
40267,25800,-462000,0,11473000,51,1703000,1703000,2106000,2106000,
40384,25800,-474000,0,11507000,51,1703000,1703000,2106000,2106000,
40150,25800,-435000,0,11512000,51,1703000,1703000,2106000,2106000,
39329,25800,-437000,0,11502000,51,1703000,1703000,2106000,2106000,
39095,25800,-431000,0,11491000,51,1703000,1703000,2106000,2106000,
39446,25800,-402000,0,11478000,51,1703000,1703000,2106000,2106000,
38977,25800,-407000,0,11497000,51,1703000,1703000,2106000,2106000,
38039,25800,-428000,0,11519000,51,1001000,1001000,2106000,2106000,
38039,25800,-354000,0,11521000,51,1703000,1703000,2106000,2106000,
39446,25800,-462000,0,11507000,51,1703000,1703000,2106000,2106000,
39446,25800,-431000,0,11518000,51,1703000,1703000,2106000,2106000,
39095,25800,-415000,0,11467000,51,1703000,1703000,2106000,2106000,
39095,25800,-433000,0,11502000,51,1703000,1703000,2106000,2106000,
39095,25800,-451000,0,11504000,51,1703000,1703000,2106000,2106000,
40502,25800,-437000,0,11479000,51,1703000,1703000,2106000,2106000,
41088,25800,-481000,0,11484000,51,1703000,1703000,2106000,2106000,
39681,25800,-406000,0,11462000,51,1001000,1001000,1001000,1001000,
38977,25800,-391000,0,11506000,51,507000,507000,2106000,2106000,
39095,25800,-434000,0,11488000,49,1001000,1001000,1001000,1001000,
37805,25800,-340000,0,11520000,51,1703000,1703000,2106000,2106000,
38391,25800,-419000,0,11478000,51,1703000,1703000,2106000,2106000,
38626,25800,-366000,0,11464000,51,507000,507000,1001000,1001000,
38860,25800,-367000,0,11513000,51,1703000,1703000,2106000,2106000,
38157,25800,-443000,0,11518000,51,1703000,1703000,2106000,2106000,
38274,25800,-392000,0,11517000,51,1703000,1703000,2106000,2106000,
37453,25800,-398000,0,11523000,51,1703000,1703000,2106000,2106000,
38274,25800,-414000,0,11491000,51,507000,507000,2106000,2106000,
38508,25800,-415000,0,11485000,51,1703000,1703000,2106000,2106000,
38508,25800,-441000,0,11486000,51,1703000,1703000,2106000,2106000,
39212,25900,-409000,0,11503000,51,1703000,1703000,2106000,2106000,
38977,25900,-441000,0,11494000,51,1703000,1703000,2106000,2106000,
38039,25900,-392000,0,11496000,51,1703000,1703000,2106000,2106000,
38157,25900,-395000,0,11503000,51,1703000,1703000,2106000,2106000,
37805,25900,-421000,0,11516000,51,1703000,1703000,2106000,2106000,
37922,25900,-386000,0,11498000,51,1703000,1703000,2106000,2106000,
38274,25900,-390000,0,11520000,49,1703000,1703000,2106000,2106000,
37453,25900,-378000,0,11516000,51,1703000,1703000,2106000,2106000,
37570,25900,-392000,0,11515000,51,1703000,1703000,2106000,2106000,
37688,25900,-388000,0,11486000,51,1300000,1300000,2106000,2106000,
37688,25900,-389000,0,11481000,49,1703000,1703000,2106000,2106000,
37688,25900,-390000,0,11508000,51,1703000,1703000,2106000,2106000,
37805,25900,-416000,0,11509000,51,1703000,1703000,2106000,2106000,
37570,25900,-415000,0,11500000,51,1703000,1703000,2106000,2106000,
38039,25900,-416000,0,11510000,51,1703000,1703000,2106000,2106000,
38274,25900,-429000,0,11467000,51,507000,507000,1001000,1001000,
38860,25900,-532000,0,11481000,51,1703000,1703000,2106000,2106000,
37805,25900,-441000,0,11478000,51,1703000,1703000,2106000,2106000,
38391,25900,-457000,0,11505000,51,1703000,1703000,2106000,2106000,
38157,25900,-418000,0,11501000,51,1703000,1703000,1209000,1209000,
37922,25900,-410000,0,11504000,51,1703000,1703000,2106000,2106000,
37570,25900,-432000,0,11493000,51,1703000,1703000,2106000,2106000,
38391,25900,-421000,0,11516000,51,1703000,1703000,2106000,2106000,
39095,25900,-386000,0,11467000,51,1703000,1703000,2106000,2106000,
37922,25900,-427000,0,11507000,51,1703000,1703000,2106000,2106000,
37805,25900,-390000,0,11494000,51,507000,507000,702000,702000,
37570,25900,-379000,0,11508000,51,1703000,1703000,2106000,2106000,
39095,25900,-432000,0,11498000,51,1703000,1703000,2106000,2106000,
38860,25900,-462000,0,11469000,51,1703000,1703000,2106000,2106000,
38743,25900,-375000,0,11484000,51,1703000,1703000,2106000,2106000,
38157,25900,-404000,0,11516000,51,1703000,1703000,2106000,2106000,
37922,25900,-415000,0,11484000,51,1703000,1703000,2106000,2106000,
38157,25900,-380000,0,11514000,51,1703000,1703000,2106000,2106000,
37101,25900,-369000,0,11514000,51,1703000,1703000,2106000,2106000,
37688,25900,-383000,0,11516000,51,1703000,1703000,2106000,2106000,
37453,25900,-366000,0,11516000,51,1703000,1703000,2106000,2106000,
38157,25900,-443000,0,11489000,51,1703000,1703000,2106000,2106000,
38626,26000,-415000,0,11515000,51,1703000,1703000,2106000,2106000,
40502,26000,-478000,0,11471000,51,1703000,1703000,2106000,2106000,
39915,26000,-465000,0,11474000,51,1703000,1703000,2106000,2106000,
40150,25900,-458000,0,11491000,51,1703000,1703000,2106000,2106000,
40384,25900,-451000,0,11455000,51,1703000,1703000,2106000,2106000,
40150,26000,-452000,0,11469000,51,1703000,1703000,2106000,2106000,
41205,26000,-483000,0,11475000,51,1001000,1001000,2106000,2106000,
37688,26000,-328000,0,11513000,51,507000,507000,702000,702000,
38039,26000,-466000,0,11515000,51,1703000,1703000,2106000,2106000,
39564,26000,-476000,0,11467000,51,1703000,1703000,2106000,2106000,
41791,26000,-484000,0,11448000,51,1703000,1703000,2106000,2106000,
40150,26000,-455000,0,11487000,51,1703000,1703000,2106000,2106000,
40853,26000,-498000,0,11465000,51,1703000,1703000,2106000,2106000,
40619,26000,-476000,0,11502000,51,1703000,1703000,2106000,2106000,
40736,26000,-450000,0,11511000,51,1703000,1703000,2106000,2106000,
41088,26000,-456000,0,11499000,51,1703000,1703000,2106000,2106000,
40853,26000,-464000,0,11489000,51,1703000,1703000,2106000,2106000,
41088,26000,-475000,0,11471000,51,1703000,1703000,2106000,2106000,
40384,26000,-462000,0,11470000,51,1703000,1703000,2106000,2106000,
41088,26000,-453000,0,11480000,51,1703000,1703000,2106000,2106000,
41791,26000,-472000,0,11478000,51,1703000,1703000,2106000,2106000,
40971,26000,-449000,0,11494000,51,1703000,1703000,2106000,2106000,
41322,26000,-459000,0,11484000,51,1703000,1703000,2106000,2106000,
41205,26000,-462000,0,11487000,51,1703000,1703000,2106000,2106000,
41088,26000,-445000,0,11469000,51,1703000,1703000,2106000,2106000,
41322,26000,-478000,0,11472000,51,1703000,1703000,2106000,2106000,
40853,26000,-466000,0,11513000,51,1703000,1703000,2106000,2106000,
39212,26000,-413000,0,11478000,49,1703000,1703000,2106000,2106000,
40267,26000,-409000,0,11493000,51,1703000,1703000,2106000,2106000,
36984,26000,-320000,0,11509000,51,507000,507000,507000,507000,
37453,26000,-418000,0,11510000,51,507000,507000,507000,507000,
36867,26000,-324000,0,11519000,51,1703000,1703000,2106000,2106000,
39681,26000,-458000,0,11494000,51,1703000,1703000,2106000,2106000,
40853,26000,-466000,0,11463000,51,1703000,1703000,2106000,2106000,
42495,26000,-519000,0,11483000,51,1703000,1703000,2106000,2106000,
43316,26000,-585000,0,11467000,51,1703000,1703000,2106000,2106000,
42026,26000,-496000,0,11463000,51,1703000,1703000,2106000,2106000,
44136,26000,-501000,0,11440000,51,1703000,1703000,2106000,2106000,
41205,26000,-511000,0,11492000,51,1703000,1703000,2106000,2106000,
41674,26000,-498000,0,11478000,51,1703000,1703000,2106000,2106000,
42378,26000,-523000,0,11451000,51,1703000,1703000,2106000,2106000,
41909,26000,-524000,0,11493000,51,1703000,1703000,2106000,2106000,
43433,26000,-492000,0,11515000,51,1703000,1703000,2106000,2106000,
43667,26000,-482000,0,11466000,51,1703000,1703000,2106000,2106000,
41557,26000,-450000,0,11484000,51,1703000,1703000,2106000,2106000,
43902,26000,-484000,0,11491000,51,1703000,1703000,2106000,2106000,
42378,26000,-445000,0,11468000,51,1703000,1703000,2106000,2106000,
41674,26000,-529000,0,11458000,51,1703000,1703000,2106000,2106000,
44019,26100,-519000,0,11473000,51,1703000,1703000,2106000,2106000,
42026,26100,-527000,0,11484000,51,1703000,1703000,2106000,2106000,
44488,26100,-494000,0,11454000,51,1703000,1703000,2106000,2106000,
43316,26100,-470000,0,11467000,51,1703000,1703000,2106000,2106000,
42026,26100,-475000,0,11495000,51,1703000,1703000,2106000,2106000,
42964,26100,-445000,0,11476000,51,1703000,1703000,2106000,2106000,
42612,26100,-455000,0,11486000,51,1703000,1703000,2106000,2106000,
44371,26100,-470000,0,11475000,51,1703000,1703000,2106000,2106000,
42964,26100,-476000,0,11475000,51,1703000,1703000,2106000,2106000,
43667,26100,-490000,0,11456000,51,1703000,1703000,2106000,2106000,
43316,26100,-465000,0,11503000,51,1703000,1703000,2106000,2106000,
42143,26100,-504000,0,11447000,51,1703000,1703000,2106000,2106000,
41674,26100,-474000,0,11480000,51,1703000,1703000,2106000,2106000,
44488,26100,-486000,0,11476000,51,1703000,1703000,2106000,2106000,
44605,26100,-514000,0,11469000,51,1703000,1703000,2106000,2106000,
43667,26100,-550000,0,11496000,51,1703000,1703000,2106000,2106000,
44488,26100,-487000,0,11477000,51,1703000,1703000,2106000,2106000,
46247,26100,-439000,0,11467000,51,1703000,1703000,2106000,2106000,
48592,26100,-519000,0,11474000,51,1703000,1703000,2106000,2106000,
45895,26100,-518000,0,11458000,51,1703000,1703000,2106000,2106000,
46247,26100,-539000,0,11484000,51,1703000,1703000,2106000,2106000,
46012,26100,-518000,0,11469000,51,1703000,1703000,2106000,2106000,
46364,26100,-518000,0,11467000,51,1703000,1703000,2106000,2106000,
45192,26100,-495000,0,11468000,51,702000,702000,2106000,2106000,
42729,26100,-502000,0,11483000,51,1703000,1703000,2106000,2106000,
43316,26100,-455000,0,11494000,51,1703000,1703000,2106000,2106000,
41557,26100,-468000,0,11480000,51,1703000,1703000,2106000,2106000,
41674,26100,-466000,0,11477000,51,1703000,1703000,2106000,2106000,
42495,26100,-457000,0,11484000,51,1703000,1703000,2106000,2106000,
41791,26100,-452000,0,11489000,51,1703000,1703000,2106000,2106000,
43198,26100,-475000,0,11488000,51,1703000,1703000,2106000,2106000,
45192,26100,-539000,0,11457000,51,1703000,1703000,2106000,2106000,
43316,26100,-506000,0,11462000,51,1703000,1703000,2106000,2106000,
43667,26100,-521000,0,11490000,51,1703000,1703000,2106000,2106000,
44840,26100,-506000,0,11486000,51,1703000,1703000,2106000,2106000,
43785,26100,-507000,0,11468000,51,1703000,1703000,2106000,2106000,
44957,26100,-486000,0,11467000,51,1001000,1001000,2106000,2106000,
45309,26200,-469000,0,11453000,51,1001000,1001000,2106000,2106000,
39681,26100,-335000,0,11512000,51,1703000,1703000,2106000,2106000,
42378,26200,-377000,0,11464000,51,1703000,1703000,2106000,2106000,
45074,26200,-549000,0,11453000,51,1703000,1703000,2106000,2106000,
45661,26200,-545000,0,11467000,51,1703000,1703000,2106000,2106000,
42964,26200,-530000,0,11481000,51,1703000,1703000,2106000,2106000,
41205,26200,-402000,0,11494000,51,1703000,1703000,2106000,2106000,
41322,26200,-420000,0,11473000,51,1703000,1703000,2106000,2106000,
41440,26200,-446000,0,11462000,51,1001000,1001000,2106000,2106000,
41674,26200,-462000,0,11473000,51,1703000,1703000,2106000,2106000,
40971,26200,-457000,0,11501000,51,1703000,1703000,2106000,2106000,
40853,26200,-446000,0,11501000,51,1703000,1703000,2106000,2106000,
40971,26200,-469000,0,11487000,51,1703000,1703000,2106000,2106000,
39915,26200,-434000,0,11495000,50,1703000,1703000,2106000,2106000,
40150,26200,-476000,0,11501000,50,1703000,1703000,2106000,2106000,
41440,26200,-431000,0,11474000,50,1703000,1703000,2106000,2106000,
40736,26200,-431000,0,11488000,50,1703000,1703000,2106000,2106000,
40971,26200,-422000,0,11500000,50,1703000,1703000,2106000,2106000,
40150,26200,-410000,0,11478000,50,1703000,1703000,2106000,2106000,
40736,26200,-416000,0,11505000,50,1703000,1703000,2106000,2106000,
43198,26200,-482000,0,11461000,50,1703000,1703000,2106000,2106000,
39798,26200,-432000,0,11482000,50,1703000,1703000,2106000,2106000,
41088,26200,-441000,0,11470000,50,1703000,1703000,2106000,2106000,
40502,26200,-474000,0,11490000,50,1703000,1703000,2106000,2106000,
40971,26200,-437000,0,11481000,50,507000,507000,2106000,2106000,
42143,26200,-416000,0,11502000,50,1703000,1703000,2106000,2106000,
40619,26200,-413000,0,11444000,50,1703000,1703000,2106000,2106000,
40033,26200,-420000,0,11504000,50,1703000,1703000,2106000,2106000,
40033,26200,-416000,0,11508000,50,1703000,1703000,2106000,2106000,
40502,26200,-403000,0,11510000,50,1703000,1703000,2106000,2106000,
38860,26200,-388000,0,11474000,50,1703000,1703000,2106000,2106000,
39095,26200,-388000,0,11504000,50,1703000,1703000,2106000,2106000,
38860,26200,-402000,0,11501000,50,1703000,1703000,2106000,2106000,
39212,26200,-391000,0,11506000,50,1703000,1703000,2106000,2106000,
37922,26200,-337000,0,11480000,50,1703000,1703000,2106000,2106000,
36750,26200,-318000,0,11512000,50,507000,507000,507000,507000,
36515,26200,-320000,0,11513000,50,507000,507000,507000,507000,
35929,26200,-342000,0,11495000,50,507000,507000,507000,507000,
35694,26200,-340000,0,11501000,50,507000,507000,507000,507000,
35343,26200,-324000,0,11515000,50,507000,507000,507000,507000,
35812,26200,-352000,0,11516000,50,507000,507000,507000,507000,
35225,26200,-303000,0,11508000,50,507000,507000,507000,507000,
35343,26200,-298000,0,11517000,50,507000,507000,507000,507000,
38157,26300,-390000,0,11510000,50,1703000,1703000,2106000,2106000,
39212,26300,-470000,0,11507000,50,1703000,1703000,2106000,2106000,
40267,26200,-429000,0,11483000,50,1703000,1703000,2106000,2106000,
40853,26200,-437000,0,11480000,50,1703000,1703000,2106000,2106000,
38977,26300,-433000,0,11504000,50,1703000,1703000,2106000,2106000,
41440,26300,-416000,0,11505000,50,1703000,1703000,2106000,2106000,
40502,26300,-398000,0,11500000,50,1703000,1703000,2106000,2106000,
40736,26300,-451000,0,11500000,50,1703000,1703000,2106000,2106000,
40619,26300,-446000,0,11501000,50,1703000,1703000,2106000,2106000,
41909,26300,-471000,0,11471000,50,1703000,1703000,2106000,2106000,
41791,26300,-456000,0,11476000,50,1703000,1703000,2106000,2106000,
40033,26300,-421000,0,11497000,50,1703000,1703000,2106000,2106000,
42026,26300,-475000,0,11469000,50,507000,507000,2106000,2106000,
43316,26300,-471000,0,11467000,50,1703000,1703000,2106000,2106000,
40971,26300,-451000,0,11491000,50,1703000,1703000,2106000,2106000,
43081,26300,-458000,0,11473000,50,1703000,1703000,2106000,2106000,
43433,26300,-524000,0,11442000,50,1703000,1703000,2106000,2106000,
43550,26300,-449000,0,11472000,50,1703000,1703000,2106000,2106000,
43902,26300,-469000,0,11490000,50,1703000,1703000,2106000,2106000,
42026,26300,-432000,0,11504000,50,1703000,1703000,2106000,2106000,
40619,26300,-420000,0,11469000,50,1703000,1703000,2106000,2106000,
41674,26300,-401000,0,11462000,50,1703000,1703000,2106000,2106000,
41088,26300,-443000,0,11461000,50,1703000,1703000,2106000,2106000,
41088,26300,-408000,0,11469000,50,1703000,1703000,2106000,2106000,
39798,26300,-416000,0,11499000,50,1703000,1703000,2106000,2106000,
38860,26300,-431000,0,11498000,50,1703000,1703000,2106000,2106000,
42143,26300,-435000,0,11464000,50,1703000,1703000,2106000,2106000,
40619,26300,-495000,0,11491000,50,1703000,1703000,2106000,2106000,
43433,26300,-383000,0,11455000,50,1703000,1703000,2106000,2106000,
42143,26300,-456000,0,11471000,50,702000,702000,2106000,2106000,
40502,26300,-468000,0,11505000,50,1703000,1703000,2106000,2106000,
41557,26300,-468000,0,11502000,50,1703000,1703000,2106000,2106000,
41909,26300,-469000,0,11464000,50,1703000,1703000,2106000,2106000,
42612,26300,-484000,0,11441000,50,1703000,1703000,2106000,2106000,
43667,26300,-482000,0,11498000,50,1703000,1703000,2106000,2106000,
43667,26300,-477000,0,11465000,50,1703000,1703000,2106000,2106000,
46599,26300,-526000,0,11451000,50,1703000,1703000,2106000,2106000,
41674,26300,-445000,0,11472000,50,1703000,1703000,2106000,2106000,
41322,26300,-439000,0,11486000,50,1703000,1703000,2106000,2106000,
40736,26300,-444000,0,11496000,50,507000,507000,507000,507000,
40736,26300,-476000,0,11472000,50,1703000,1703000,2106000,2106000,
41088,26300,-419000,0,11473000,50,1703000,1703000,2106000,2106000,
40033,26300,-466000,0,11489000,50,1703000,1703000,2106000,2106000,
39798,26300,-421000,0,11506000,50,1703000,1703000,2106000,2106000,
39798,26400,-410000,0,11504000,50,1703000,1703000,2106000,2106000,
40384,26300,-423000,0,11497000,50,702000,702000,2106000,2106000,
41088,26400,-427000,0,11502000,50,507000,507000,2106000,2106000,
42378,26400,-423000,0,11497000,50,1703000,1703000,1209000,1209000,
40736,26400,-408000,0,11493000,50,1703000,1703000,2106000,2106000,
40619,26400,-422000,0,11482000,50,1703000,1703000,2106000,2106000,
39915,26400,-426000,0,11478000,50,1703000,1703000,2106000,2106000,
41205,26400,-423000,0,11473000,50,1703000,1703000,2106000,2106000,
40150,26400,-455000,0,11495000,50,1703000,1703000,2106000,2106000,
39564,26400,-410000,0,11502000,50,1703000,1703000,2106000,2106000,
41440,26400,-478000,0,11502000,50,507000,507000,1807000,1807000,
40619,26400,-406000,0,11463000,50,507000,507000,1404000,1404000,
40384,26400,-432000,0,11491000,50,1703000,1703000,2106000,2106000,
42260,26400,-444000,0,11467000,50,1001000,1001000,2106000,2106000,
39329,26400,-378000,0,11487000,50,1703000,1703000,2106000,2106000,
40619,26400,-378000,0,11474000,50,1209000,1209000,2106000,2106000,
41205,26400,-420000,0,11487000,50,1703000,1703000,2106000,2106000,
45426,26400,-533000,0,11445000,50,1703000,1703000,2106000,2106000,
42026,26400,-505000,0,11464000,50,1703000,1703000,2106000,2106000,
39564,26400,-425000,0,11456000,50,1703000,1703000,2106000,2106000,
39212,26400,-401000,0,11509000,50,1703000,1703000,2106000,2106000,
40384,26400,-453000,0,11464000,50,507000,507000,2106000,2106000,
40502,26400,-408000,0,11502000,49,1703000,1703000,2106000,2106000,
