INT3400 Thermal,TSR0,TSR1,TSR2,B0DB,soc_dts0,soc_dts1,BAT0/current_now,BAT0/voltage_now,BAT0/capacity,cpu0/scaling_cur_freq,cpu1/scaling_cur_freq,
20000,30800,25800,27800,46000,37000,40000,568000,11538000,57,2582300,2582300,
20000,30800,25800,27800,47000,37000,41000,572000,11502000,57,2582300,2582300,
20000,30800,25800,27800,46000,36000,40000,582000,11520000,57,2582234,2582300,
20000,30800,25800,27800,46000,37000,41000,618000,11529000,57,2582300,2582300,
20000,30800,26800,27800,46000,37000,40000,571000,11512000,57,2582300,2582234,
20000,30800,25800,27800,47000,37000,41000,568000,11508000,57,2582300,2582300,
20000,30800,25800,27800,46000,37000,40000,577000,11517000,57,2582300,2582300,
20000,30800,25800,27800,47000,37000,41000,571000,11502000,57,2582300,2582300,
20000,30800,25800,27800,46000,37000,40000,573000,11521000,57,2582234,2582300,
20000,30800,25800,27800,47000,37000,41000,578000,11527000,57,2582234,2582300,
20000,30800,25800,27800,47000,37000,41000,571000,11512000,57,2582300,2582300,
20000,30800,25800,27800,46000,37000,40000,571000,11505000,57,2582234,2582300,
20000,30800,25800,27800,47000,37000,41000,572000,11533000,57,2582300,2582300,
20000,30800,25800,27800,46000,37000,41000,571000,11527000,57,2582300,2582300,
20000,30800,26800,27800,47000,37000,41000,574000,11512000,57,2582234,2582234,
20000,30800,26800,27800,47000,37000,41000,567000,11507000,57,2582300,2582300,
20000,30800,26800,27800,47000,37000,41000,574000,11520000,57,2582300,2582300,
20000,30800,26800,27800,48000,37000,41000,613000,11512000,57,2582300,2582300,
20000,30800,25800,27800,47000,37000,41000,584000,11496000,57,2582234,2582234,
20000,31800,26800,27800,47000,37000,41000,584000,11526000,56,2582300,2582300,
20000,31800,26800,27800,47000,37000,41000,600000,11510000,56,2582300,2582300,
20000,31800,26800,27800,47000,37000,41000,579000,11495000,56,2582300,2582300,
20000,31800,26800,28800,47000,37000,41000,577000,11519000,56,2582300,2582300,
20000,31800,26800,27800,47000,37000,41000,573000,11518000,56,2582234,2582234,
20000,31800,26800,28800,47000,37000,41000,598000,11495000,56,2582234,2582300,
20000,31800,26800,28800,43000,36000,38000,410000,11563000,56,2582300,2582300,
20000,31800,26800,28800,42000,36000,39000,518000,11537000,56,2582300,2582300,
20000,31800,26800,28800,40000,35000,39000,489000,11542000,56,2582300,2582300,
20000,31800,26800,27800,43000,36000,39000,408000,11530000,56,2582300,2582300,
20000,31800,26800,28800,46000,36000,39000,525000,11490000,56,2582234,2582234,
20000,31800,26800,28800,42000,36000,39000,510000,11508000,56,2582300,2582300,
20000,31800,26800,28800,41000,36000,38000,401000,11559000,56,2582300,2582300,
20000,31800,26800,28800,43000,36000,39000,412000,11552000,56,2582300,2582300,
20000,31800,26800,28800,45000,36000,40000,425000,11560000,56,2582234,2582300,
20000,31800,26800,28800,45000,36000,40000,579000,11495000,56,2582300,2582300,
20000,31800,26800,28800,44000,36000,39000,538000,11507000,56,2582234,2582300,
20000,31800,26800,28800,40000,35000,40000,420000,11547000,56,2582300,2582300,
20000,30800,26800,27800,40000,35000,38000,433000,11518000,56,2582300,2582300,
20000,30800,26800,28800,38000,35000,38000,379000,11572000,56,2582300,2582300,
20000,30800,26800,27800,38000,34000,37000,350000,11572000,56,2582300,2527504,
20000,30800,26800,28800,38000,34000,37000,342000,11568000,56,2582300,2582300,
20000,30800,26800,28800,38000,34000,37000,362000,11568000,56,2582300,2582300,
20000,30800,26800,28800,37000,34000,36000,342000,11576000,56,2582300,2582300,
20000,30800,26800,28800,37000,34000,37000,361000,11570000,56,2582300,2582300,
20000,30800,26800,27800,37000,34000,36000,410000,11569000,56,2582300,2582234,
20000,30800,26800,28800,38000,34000,37000,392000,11545000,56,2582300,2582300,
20000,30800,26800,28800,38000,34000,37000,462000,11574000,56,2582300,2582234,
20000,30800,26800,28800,40000,34000,38000,524000,11560000,56,2582300,2582300,
20000,30800,26800,28800,42000,35000,38000,558000,11538000,56,2582300,2582300,
20000,30800,26800,28800,40000,34000,37000,452000,11562000,56,2582365,2582234,
20000,30800,26800,27800,38000,34000,37000,506000,11563000,56,2582300,2582300,
20000,30800,26800,27800,38000,34000,37000,433000,11573000,56,2582300,2551192,
20000,30800,26800,27800,37000,34000,36000,358000,11574000,56,2582300,2503099,
20000,30800,26800,27800,37000,34000,36000,344000,11575000,56,2484943,2582300,
20000,30800,26800,27800,37000,33000,36000,344000,11574000,56,2414723,2582234,
20000,30800,26800,27800,36000,33000,35000,353000,11574000,56,2582300,2582300,
20000,30800,26800,27800,36000,33000,36000,342000,11576000,56,2582300,2582300,
20000,30800,26800,27800,37000,33000,36000,346000,11576000,56,2582300,2582300,
20000,30800,26800,27800,36000,33000,35000,346000,11579000,56,2582300,2582300,
20000,30800,26800,27800,36000,33000,35000,342000,11576000,56,2582365,2498153,
20000,30800,26800,27800,37000,33000,36000,334000,11580000,56,2582300,2582300,
20000,30800,26800,27800,36000,33000,35000,336000,11578000,56,2582300,2582300,
20000,30800,26800,27800,36000,33000,36000,337000,11580000,56,2582300,2582300,
20000,30800,26800,27800,36000,33000,35000,343000,11576000,56,2582300,2582300,
20000,30800,26800,27800,36000,33000,36000,358000,11580000,56,2582300,2582300,
20000,30800,26800,27800,36000,33000,35000,335000,11583000,56,2567917,2582300,
20000,30800,26800,27800,36000,33000,35000,358000,11581000,56,2582300,2582300,
20000,30800,26800,27800,36000,33000,36000,350000,11580000,56,2582300,2582300,
20000,30800,26800,27800,36000,33000,35000,335000,11581000,56,2582300,2534858,
20000,29800,25800,27800,36000,33000,35000,342000,11583000,56,2582300,2582300,
20000,29800,26800,27800,36000,33000,35000,364000,11582000,56,2582300,2582300,
20000,29800,26800,27800,42000,33000,36000,406000,11518000,56,2582300,2582300,
20000,29800,26800,27800,44000,35000,39000,614000,11514000,56,2582300,2582300,
20000,29800,26800,27800,45000,35000,39000,639000,11507000,56,2582300,2582300,
20000,29800,26800,27800,45000,35000,39000,631000,11506000,56,2582300,2582300,
20000,29800,26800,27800,45000,36000,40000,591000,11515000,56,2582300,2582300,
20000,29800,26800,27800,45000,36000,40000,637000,11488000,56,2582300,2582234,
20000,29800,26800,27800,46000,36000,40000,623000,11530000,56,2582300,2582234,
20000,29800,26800,27800,46000,36000,40000,653000,11486000,56,2582300,2582300,
20000,30800,26800,27800,46000,36000,40000,585000,11498000,56,2582300,2582300,
20000,30800,26800,27800,45000,36000,40000,576000,11520000,56,2582234,2582300,
20000,30800,26800,27800,45000,36000,40000,571000,11507000,56,2582300,2582234,
20000,30800,26800,27800,46000,36000,40000,584000,11498000,56,2582300,2582300,
20000,30800,26800,27800,46000,36000,40000,574000,11531000,56,2582234,2582300,
20000,30800,26800,27800,46000,36000,40000,579000,11511000,56,2582300,2582300,
20000,30800,26800,27800,45000,36000,40000,565000,11503000,56,2582300,2582300,
20000,30800,26800,27800,46000,36000,40000,566000,11507000,56,2582300,2582300,
20000,30800,26800,27800,46000,36000,40000,570000,11517000,56,2582300,2582300,
20000,30800,26800,27800,46000,36000,40000,565000,11518000,56,2582300,2582234,
20000,30800,26800,27800,46000,36000,40000,564000,11492000,56,2582300,2582300,
20000,30800,26800,27800,46000,37000,40000,570000,11522000,56,2582300,2582234,
20000,30800,26800,27800,46000,37000,40000,566000,11502000,56,2582234,2582300,
20000,30800,26800,27800,46000,37000,41000,597000,11489000,56,2582300,2582300,
20000,30800,26800,27800,47000,37000,41000,588000,11504000,56,2582300,2582300,
20000,30800,26800,27800,47000,37000,41000,589000,11507000,56,2582234,2582300,
20000,30800,26800,27800,46000,37000,41000,591000,11486000,56,2582300,2582300,
20000,30800,26800,27800,46000,37000,41000,607000,11515000,56,2582234,2582300,
20000,30800,26800,27800,46000,37000,41000,577000,11523000,56,2582234,2582300,
20000,30800,26800,27800,46000,37000,41000,583000,11489000,56,2582300,2582300,
20000,30800,26800,27800,47000,37000,41000,580000,11514000,56,2582300,2582234,
20000,30800,26800,27800,47000,37000,41000,592000,11508000,56,2582300,2582300,
20000,31800,26800,27800,46000,37000,41000,609000,11493000,56,2582300,2582300,
20000,31800,26800,27800,46000,37000,41000,571000,11509000,56,2582300,2582234,
20000,31800,26800,27800,47000,37000,41000,579000,11518000,56,2582300,2582300,
20000,31800,26800,27800,46000,37000,41000,570000,11487000,56,2582300,2582300,
20000,31800,26800,28800,47000,37000,41000,571000,11514000,56,2582234,2582300,
20000,31800,26800,27800,47000,37000,41000,568000,11525000,56,2582300,2582300,
20000,31800,26800,28800,47000,37000,41000,596000,11512000,56,2582300,2582300,
20000,31800,26800,27800,46000,37000,41000,571000,11507000,56,2582300,2582300,
20000,31800,26800,28800,47000,37000,41000,568000,11515000,56,2582300,2582300,
20000,31800,26800,28800,47000,37000,41000,573000,11485000,56,2582300,2582300,
20000,31800,26800,28800,47000,37000,41000,570000,11490000,56,2582234,2582300,
20000,31800,26800,28800,47000,37000,41000,573000,11517000,56,2582300,2582300,
20000,31800,26800,28800,46000,37000,41000,570000,11493000,56,2582234,2582300,
20000,31800,26800,28800,47000,37000,41000,566000,11492000,56,2582234,2582300,
20000,31800,26800,28800,47000,37000,41000,582000,11520000,56,2582234,2582300,
20000,31800,26800,28800,47000,37000,41000,570000,11505000,56,2582300,2582300,
20000,31800,26800,28800,47000,37000,41000,572000,11483000,56,2582300,2582300,
20000,31800,26800,28800,47000,38000,42000,591000,11524000,56,2582234,2582300,
20000,31800,26800,28800,47000,37000,41000,576000,11490000,56,2582300,2582234,
20000,31800,26800,28800,47000,38000,41000,595000,11498000,56,2582300,2582234,
20000,31800,26800,28800,47000,38000,41000,568000,11507000,56,2582300,2582234,
20000,31800,26800,28800,47000,38000,41000,571000,11505000,56,2582234,2582300,
20000,31800,26800,28800,47000,38000,41000,570000,11487000,56,2582300,2582300,
20000,31800,26800,28800,48000,38000,41000,596000,11507000,56,2582300,2582300,
20000,31800,26800,28800,47000,38000,41000,631000,11492000,56,2582300,2582300,
20000,31800,26800,28800,47000,38000,41000,572000,11481000,56,2582300,2582300,
20000,31800,26800,28800,48000,38000,41000,589000,11495000,56,2582300,2582300,
20000,31800,26800,28800,48000,38000,41000,572000,11505000,56,2582300,2582300,
20000,31800,26800,28800,49000,38000,42000,568000,11486000,56,2582300,2582300,
20000,31800,27800,28800,50000,38000,43000,675000,11465000,56,2582300,2582234,
20000,31800,27800,28800,48000,38000,42000,589000,11499000,56,2582300,2582300,
20000,31800,26800,28800,48000,38000,42000,574000,11488000,56,2582300,2582300,
20000,31800,26800,28800,48000,38000,42000,572000,11486000,56,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,573000,11503000,56,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,601000,11511000,56,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,609000,11458000,56,2582300,2582300,
20000,31800,26800,28800,48000,38000,42000,584000,11482000,56,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,594000,11514000,56,2582300,2582300,
20000,31800,27800,28800,48000,38000,43000,634000,11459000,56,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,619000,11493000,56,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,589000,11500000,56,2582300,2582300,
20000,32800,26800,28800,48000,38000,42000,582000,11490000,56,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,582000,11483000,56,2582300,2582300,
20000,32800,27800,28800,48000,38000,42000,583000,11513000,56,2582300,2582300,
20000,32800,27800,29800,48000,38000,42000,621000,11480000,56,2582300,2582300,
20000,32800,27800,28800,48000,38000,42000,583000,11480000,56,2582300,2582300,
20000,32800,27800,28800,48000,38000,42000,585000,11503000,56,2582300,2582300,
20000,32800,27800,29800,42000,37000,42000,578000,11507000,56,2582300,2582300,
20000,32800,27800,29800,49000,37000,41000,621000,11493000,56,2582300,2582300,
20000,32800,27800,29800,40000,37000,39000,362000,11548000,56,2582300,2582300,
20000,32800,27800,28800,47000,37000,41000,568000,11500000,56,2582300,2582300,
20000,32800,26800,29800,41000,36000,39000,374000,11546000,56,2582300,2582300,
20000,32800,27800,28800,41000,36000,40000,501000,11517000,56,2582300,2582234,
20000,32800,27800,29800,41000,36000,38000,352000,11556000,56,2582300,2582300,
20000,32800,27800,29800,40000,36000,38000,382000,11526000,56,2582300,2582300,
20000,32800,27800,29800,42000,36000,38000,354000,11533000,56,2582300,2582300,
20000,32800,27800,28800,40000,36000,38000,487000,11509000,56,2582300,2582104,
20000,31800,27800,29800,39000,35000,38000,378000,11555000,56,2582300,2582234,
20000,31800,27800,29800,39000,35000,38000,373000,11548000,56,2582300,2582300,
20000,31800,27800,28800,38000,35000,38000,343000,11556000,56,2582234,2582300,
20000,31800,26800,29800,38000,35000,37000,346000,11560000,56,2582365,2582300,
20000,31800,27800,29800,38000,35000,38000,337000,11562000,56,2582300,2465289,
20000,31800,26800,29800,38000,35000,37000,350000,11561000,56,2582300,2582234,
20000,31800,27800,28800,38000,34000,37000,372000,11561000,56,2582300,2582300,
20000,31800,27800,28800,38000,34000,36000,347000,11562000,56,2582300,2582300,
20000,31800,27800,29800,38000,34000,37000,346000,11563000,56,2582300,2498479,
20000,31800,27800,28800,38000,34000,36000,336000,11564000,56,2582300,2582300,
20000,31800,27800,28800,38000,34000,37000,356000,11532000,56,2582300,2582300,
20000,31800,27800,28800,38000,34000,37000,371000,11538000,56,2582300,2582300,
20000,31800,27800,28800,38000,34000,37000,406000,11562000,56,2582300,2582300,
20000,31800,27800,28800,38000,34000,37000,343000,11562000,56,2582300,2582300,
20000,31800,27800,28800,37000,34000,36000,342000,11561000,56,2582234,2582300,
20000,31800,26800,28800,37000,34000,37000,342000,11562000,56,2582300,2582300,
20000,31800,26800,28800,39000,34000,36000,336000,11564000,56,2582300,2582300,
20000,31800,27800,28800,38000,34000,37000,378000,11554000,56,2582234,2582300,
20000,31800,27800,28800,38000,34000,36000,343000,11563000,56,2582300,2582300,
20000,31800,27800,28800,37000,34000,37000,360000,11563000,56,2582300,2582300,
20000,31800,26800,28800,37000,34000,36000,342000,11562000,56,2582300,2582300,
20000,31800,26800,28800,37000,34000,36000,349000,11565000,56,2582300,2582300,
20000,30800,26800,28800,37000,34000,36000,338000,11561000,56,2582234,2582300,
20000,30800,26800,28800,37000,34000,36000,336000,11564000,56,2582300,2454096,
20000,30800,26800,28800,37000,33000,36000,336000,11565000,56,2582234,2582300,
20000,30800,27800,28800,37000,34000,36000,367000,11565000,56,2582300,2582300,
20000,30800,26800,28800,37000,34000,36000,335000,11566000,56,2582300,2556073,
20000,30800,27800,28800,37000,34000,36000,346000,11564000,56,2533556,2582300,
20000,30800,26800,28800,37000,34000,36000,334000,11566000,56,2582300,2582234,
20000,30800,27800,28800,37000,33000,35000,334000,11565000,56,2582234,2565509,
20000,30800,26800,28800,37000,33000,36000,338000,11563000,56,2582300,2582300,
20000,30800,26800,28800,37000,34000,35000,354000,11564000,56,2582300,2512926,
20000,30800,26800,28800,36000,33000,36000,391000,11565000,56,2582300,2456178,
20000,30800,26800,28800,36000,33000,36000,422000,11567000,56,2582300,2582300,
20000,30800,26800,28800,36000,33000,36000,335000,11567000,56,2582300,2582300,
20000,30800,26800,28800,37000,33000,36000,342000,11567000,56,2582300,2582300,
20000,30800,26800,28800,43000,34000,37000,389000,11536000,56,2582300,2582300,
20000,30800,26800,28800,44000,35000,39000,608000,11496000,56,2582234,2582300,
20000,30800,26800,28800,45000,35000,39000,574000,11503000,56,2582300,2582300,
20000,30800,26800,28800,45000,36000,40000,618000,11489000,56,2582300,2582300,
20000,30800,26800,28800,47000,36000,40000,602000,11496000,56,2582300,2582300,
20000,30800,26800,28800,46000,36000,40000,601000,11495000,56,2582300,2582300,
20000,30800,27800,28800,46000,36000,40000,592000,11511000,56,2582300,2582300,
20000,30800,27800,28800,46000,37000,40000,577000,11498000,56,2582300,2582234,
20000,30800,27800,28800,47000,37000,41000,606000,11470000,56,2582365,2582300,
20000,30800,27800,28800,47000,37000,41000,590000,11493000,56,2582300,2582300,
20000,30800,26800,28800,47000,37000,41000,602000,11487000,56,2582234,2582300,
20000,30800,27800,28800,47000,37000,41000,578000,11480000,56,2582300,2582234,
20000,30800,26800,28800,47000,37000,41000,577000,11497000,56,2582234,2582300,
20000,31800,26800,28800,47000,37000,41000,577000,11488000,56,2582234,2582300,
20000,31800,27800,28800,47000,37000,41000,582000,11476000,56,2582300,2582234,
20000,31800,27800,28800,46000,37000,41000,615000,11487000,56,2582300,2582300,
20000,31800,27800,28800,48000,37000,41000,626000,11508000,56,2582234,2582300,
20000,31800,27800,28800,48000,37000,41000,577000,11489000,56,2582234,2582300,
20000,31800,27800,28800,47000,37000,40000,525000,11512000,56,2582300,2582300,
20000,31800,27800,28800,49000,37000,42000,644000,11484000,56,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,677000,11468000,56,2582234,2582300,
20000,31800,27800,28800,48000,38000,42000,583000,11479000,55,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,589000,11490000,55,2582300,2582300,
20000,31800,26800,28800,48000,38000,42000,577000,11508000,55,2582234,2582300,
20000,31800,27800,28800,48000,38000,42000,580000,11501000,55,2582300,2582300,
20000,31800,27800,28800,47000,38000,42000,579000,11477000,55,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,579000,11501000,55,2582234,2582300,
20000,31800,27800,28800,49000,38000,42000,579000,11494000,55,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,579000,11477000,55,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,595000,11467000,55,2582300,2582234,
20000,31800,27800,28800,48000,38000,42000,579000,11488000,55,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,583000,11479000,55,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,580000,11487000,55,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,588000,11492000,55,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,580000,11491000,55,2582234,2582300,
20000,31800,27800,28800,48000,38000,42000,579000,11469000,55,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,584000,11492000,55,2582300,2582300,
20000,31800,27800,28800,48000,38000,42000,585000,11475000,55,2582300,2582234,
20000,32800,27800,28800,48000,38000,42000,628000,11491000,55,2582234,2582234,
20000,32800,27800,28800,48000,38000,42000,610000,11491000,55,2582234,2582300,
20000,32800,27800,29800,48000,38000,42000,584000,11488000,55,2582300,2582234,
20000,32800,27800,28800,48000,38000,42000,589000,11467000,55,2582300,2582300,
